﻿DATA_YEAR,OFFENSE_ID,INCIDENT_ID,OFFENSE_TYPE_ID,ATTEMPT_COMPLETE_FLAG,LOCATION_ID,NUM_PREMISES_ENTERED,METHOD_ENTRY_CODE
2019,138301907,113216624,Burglary,C,Residence,,N
2019,138302097,113216789,Burglary,C,Residence,,N
2019,138318019,113231717,Burglary,C,Residence,,N
2019,138322370,113241271,Burglary,C,Residence,,N
2019,138322549,113241417,Burglary,A,Residence,,F
2019,138322616,113232065,Robbery,C,Residence,,
2019,138318522,113241716,Burglary,C,Residence,,N
2019,138323015,113241783,Burglary,C,Residence,,F
2019,138318547,113241826,Burglary,C,Residence,,F
2019,138329718,113243420,Burglary,C,Residence,,F
2019,138324990,113238318,Robbery,A,Government,,
2019,138320078,113243519,Burglary,C,Residence,,N
2019,138325043,113243539,Burglary,C,Residence,,F
2019,138330594,113243859,Burglary,C,Residence,,N
2019,138338090,113251204,Burglary,C,Residence,,N
2019,140996917,116125845,Burglary,A,Residence,,F
2019,141006555,116127077,Burglary,C,Residence,,N
2019,141000390,116127438,Burglary,C,Residence,,F
2019,141002786,116138948,Burglary,C,Residence,,N
2019,144612109,119320336,Burglary,C,Residence,,N
2019,141831086,116797035,Burglary,C,Residence,,F
2019,141816620,116782117,Burglary,C,Residence,,N
2019,141816806,116801685,Burglary,C,Residence,,N
2019,141817304,116782719,Burglary,C,Residence,,N
2019,144603781,119322079,Burglary,C,Residence,,F
2019,144603859,119327059,Burglary,C,Residence,,N
2019,140987620,116118318,Burglary,A,Residence,,F
2019,140978820,116118967,Burglary,C,Residence,,F
2019,140979101,116119415,Burglary,C,Residence,,N
2019,140990277,116120590,Burglary,C,Residence,,N
2019,140990727,116120967,Burglary,C,Residence,,N
2019,142757616,117652372,Burglary,C,Residence,,F
2019,142752615,117657170,Burglary,C,Residence,,F
2019,145775012,120338518,Burglary,C,Residence,,N
2019,145775146,120338636,Burglary,C,Residence,,N
2019,142753574,117657903,Burglary,C,Residence,,N
2019,142758503,117657957,Burglary,C,Residence,,F
2019,145775284,120338762,Burglary,C,Residence,,F
2019,142754695,117658844,Burglary,C,Residence,,N
2019,142759562,117658936,Burglary,C,Residence,,F
2019,142775761,117668957,Burglary,C,Residence,,F
2019,142780023,117663873,Burglary,A,Commercial,,F
2019,142770925,117673610,Burglary,C,Residence,,F
2019,142781307,117669421,Burglary,C,Residence,,F
2019,142786210,117669512,Burglary,C,Residence,,F
2019,142786538,117669786,Burglary,C,Residence,,F
2019,137229881,112264198,Burglary,A,Residence,,F
2019,137225817,112266403,Burglary,C,Residence,,N
2019,147819223,122128329,Burglary,C,Commercial,,F
2019,138303060,113228967,Burglary,C,Residence,,N
2019,132406232,107924679,Burglary,C,Residence,,N
2019,137216572,112252139,Burglary,C,Residence,,N
2019,137212580,112252188,Burglary,C,Residence,,F
2019,133860421,109244120,Burglary,C,Residence,,N
2019,133860526,109244213,Burglary,A,Residence,,F
2019,137226542,112261444,Burglary,C,Residence,,N
2019,137212601,112249337,Burglary,C,Residence,,F
2019,137216682,112249339,Burglary,C,Residence,,F
2019,137212602,112252231,Burglary,A,Residence,,F
2019,137212607,112252239,Burglary,C,Residence,,N
2019,138304437,113229776,Burglary,C,Residence,,N
2019,137216552,112252121,Burglary,C,Residence,,F
2019,137212225,112252040,Burglary,C,Residence,,N
2019,137172169,112252048,Burglary,C,Residence,,F
2019,137216531,112252099,Burglary,C,Residence,,N
2019,137216563,112252131,Burglary,C,Residence,,F
2019,147833776,122125610,Burglary,C,Residence,,F
2019,147825775,122120140,Burglary,C,Residence,,N
2019,147832610,122131012,Burglary,C,Residence,,N
2019,147833257,122131525,Burglary,C,Residence,,N
2019,146747563,121196653,Burglary,C,Residence,,F
2019,146747928,121196951,Burglary,C,Residence,,N
2019,145703159,120318382,Burglary,C,Residence,,N
2019,145703197,120321429,Burglary,C,Residence,,F
2019,145761607,120287775,Burglary,C,Residence,,N
2019,146757672,121196974,Burglary,C,Commercial,,F
2019,145791613,120339897,Burglary,C,Residence,,N
2019,145786158,120339958,Burglary,C,Residence,,N
2019,146748402,121203481,Robbery,C,Residence,,
2019,146758240,121197328,Burglary,C,Residence,,N
2019,146748526,121197390,Burglary,C,Residence,,N
2019,146748692,121197522,Burglary,C,Residence,,F
2019,146758585,121197560,Burglary,C,Residence,,N
2019,145758818,120289908,Burglary,C,Residence,,F
2019,145768519,120325316,Burglary,C,Residence,,N
2019,144624902,119337985,Burglary,C,Residence,,N
2019,144631394,119335494,Burglary,C,Residence,,N
2019,144632033,119335791,Burglary,A,Residence,,F
2019,144629653,119335835,Burglary,C,Residence,,F
2019,144625598,119335866,Burglary,C,Residence,,F
2019,144629705,119335888,Burglary,C,Residence,,F
2019,144625614,119335894,Burglary,C,Residence,,N
2019,144636654,119339386,Burglary,C,Residence,,N
2019,144636683,119343652,Burglary,C,Residence,,N
2019,144636806,119346470,Burglary,C,Commercial,,F
2019,138338103,113251217,Burglary,C,Residence,,N
2019,138338116,113251230,Burglary,A,Residence,,F
2019,138338127,113251241,Burglary,C,Residence,,F
2019,138338146,113251259,Burglary,C,Commercial,,F
2019,138338149,113251262,Burglary,C,Residence,,N
2019,138338151,113251264,Burglary,C,Residence,,N
2019,138338160,113251273,Burglary,C,Residence,,F
2019,138338195,113251308,Burglary,C,Residence,,N
2019,138338209,113251322,Burglary,C,Residence,,N
2019,138338236,113251347,Burglary,C,Residence,,F
2019,138338279,113251389,Burglary,C,Residence,,N
2019,138338281,113251391,Burglary,C,Residence,,N
2019,138338287,113251397,Burglary,C,Residence,,N
2019,138320909,113244524,Burglary,C,Residence,,F
2019,138320966,113239545,Robbery,C,Residence,,
2019,138336344,113244670,Burglary,C,Residence,,F
2019,138331895,113245073,Burglary,C,Residence,,N
2019,138321695,113225663,Burglary,C,Residence,,F
2019,138321883,113225820,Burglary,C,Residence,,F
2019,138322478,113241356,Burglary,C,Residence,,N
2019,138338317,113251427,Burglary,A,Residence,,F
2019,138338326,113251436,Burglary,C,Commercial,,N
2019,138338333,113251443,Burglary,C,Residence,,N
2019,141846566,116806549,Burglary,A,Residence,,F
2019,141839916,116806575,Burglary,A,Residence,,N
2019,141841967,116806588,Burglary,C,Residence,,N
2019,141844338,116808574,Burglary,C,Residence,,F
2019,141013764,116141674,Burglary,C,Residence,,N
2019,141012545,116129000,Burglary,C,Residence,,N
2019,141012559,116132844,Burglary,C,Residence,,N
2019,141007884,116129049,Burglary,C,Residence,,F
2019,143976623,118753488,Burglary,C,Residence,,F
2019,141003890,116128629,Burglary,C,Residence,,N
2019,141003896,116128633,Burglary,C,Residence,,F
2019,141012095,116140257,Robbery,C,Residence,,
2019,141003991,116128706,Burglary,C,Residence,,F
2019,143976720,118753620,Robbery,C,Residence,,
2019,141004237,116128895,Burglary,C,Residence,,N
2019,141008013,116132992,Burglary,C,Residence,,F
2019,142786774,117670035,Burglary,C,Residence,,N
2019,142786780,117670042,Burglary,C,Residence,,F
2019,142782186,117670206,Burglary,C,Residence,,N
2019,142787118,117665067,Burglary,C,Residence,,F
2019,142781009,117665123,Burglary,A,Residence,,F
2019,142787202,117670488,Burglary,C,Commercial,,F
2019,143954967,118738365,Burglary,C,Residence,,F
2019,143960204,118738588,Burglary,C,Residence,,N
2019,143956922,118725934,Burglary,C,Residence,,N
2019,143949043,118727291,Burglary,C,Residence,,N
2019,143949311,118736661,Burglary,C,Commercial,,F
2019,144632694,119343241,Burglary,C,Residence,,N
2019,143953659,118737175,Burglary,C,Residence,,F
2019,143949733,118727901,Burglary,C,Residence,,N
2019,143958652,118737320,Burglary,C,Residence,,N
2019,143954131,118737607,Burglary,C,Residence,,F
2019,143954156,118737632,Burglary,C,Residence,,N
2019,143954386,118733297,Burglary,C,Residence,,N
2019,143950302,118737876,Burglary,A,Residence,,N
2019,143959569,118738052,Burglary,C,Residence,,N
2019,143972467,118741193,Burglary,C,Residence,,N
2019,143972628,118741298,Burglary,C,Residence,,F
2019,143963533,118735979,Burglary,C,Residence,,F
2019,143967708,118741380,Burglary,C,Residence,,F
2019,138318584,113241862,Burglary,C,Residence,,N
2019,137743613,112720405,Robbery,C,Residence,,
2019,137748940,112720437,Burglary,C,Residence,,F
2019,137755845,112720507,Burglary,C,Residence,,F
2019,137742807,112718744,Burglary,C,Residence,,F
2019,137753739,112718853,Burglary,C,Residence,,F
2019,137225416,112264046,Burglary,C,Residence,,N
2019,137229743,112264109,Burglary,C,Residence,,F
2019,132491257,107999269,Burglary,C,Government,,F
2019,132487198,107999431,Burglary,C,Residence,,F
2019,132472618,107983498,Burglary,C,Residence,,F
2019,132469414,107983577,Burglary,C,Residence,,F
2019,132472780,107983701,Burglary,C,Residence,,F
2019,132465810,107986297,Burglary,C,Residence,,F
2019,132470408,107970218,Burglary,C,Residence,,N
2019,132470727,107984613,Burglary,C,Residence,,F
2019,132453017,107963730,Robbery,C,Residence,,
2019,132463912,107979719,Burglary,C,Residence,,F
2019,132464158,107968574,Burglary,C,Residence,,N
2019,146763295,121198355,Burglary,C,Residence,,N
2019,146749734,121198377,Burglary,C,Residence,,F
2019,146761891,121195184,Burglary,A,Residence,,F
2019,146763544,121204643,Burglary,C,Residence,,F
2019,146763721,121198529,Burglary,C,Residence,,N
2019,146760492,121198811,Robbery,C,Residence,,
2019,146750318,121205571,Burglary,C,Residence,,N
2019,146760655,121198946,Burglary,C,Residence,,N
2019,146765102,121199028,Burglary,C,Residence,,F
2019,146750768,121199279,Robbery,C,Residence,,
2019,146766043,121199323,Burglary,C,Residence,,N
2019,146750869,121199353,Burglary,C,Government,,F
2019,145787011,120346915,Burglary,C,Residence,,N
2019,145787254,120347122,Burglary,C,Residence,,N
2019,145787483,120342768,Burglary,C,Residence,,F
2019,145786028,120343277,Burglary,C,Residence,,F
2019,145786076,120343314,Burglary,C,Residence,,F
2019,145796555,120340128,Burglary,C,Residence,,N
2019,145788838,120348534,Burglary,C,Residence,,N
2019,145796857,120344009,Burglary,C,Residence,,F
2019,145760304,120326635,Burglary,C,Residence,,F
2019,145765830,120325583,Burglary,C,Commercial,,F
2019,145771739,120325824,Burglary,C,Residence,,F
2019,145776326,120328304,Burglary,C,Residence,,N
2019,145774475,120330165,Burglary,C,Residence,,F
2019,145782287,120330249,Burglary,C,Residence,,F
2019,147837053,122136258,Burglary,C,Residence,,N
2019,145780733,120341669,Burglary,C,Commercial,,F
2019,147827196,122118429,Burglary,C,Residence,,N
2019,147823651,122122903,Burglary,C,Residence,,N
2019,145702981,120287557,Burglary,C,Residence,,F
2019,145703116,120287680,Burglary,A,Residence,,F
2019,145756666,120321529,Burglary,C,Residence,,N
2019,144631169,119347178,Burglary,C,Residence,,F
2019,144641180,119347189,Burglary,C,Residence,,N
2019,144634407,119347191,Burglary,C,Residence,,F
2019,144641193,119347200,Robbery,C,Residence,,
2019,144641200,119347207,Burglary,C,Commercial,,F
2019,144634426,119347211,Burglary,C,Residence,,F
2019,138338367,113251477,Burglary,C,Residence,,N
2019,138338370,113251480,Burglary,C,Residence,,F
2019,138338377,113251487,Burglary,C,Residence,,F
2019,138338379,113251489,Burglary,C,Residence,,N
2019,138338386,113251495,Burglary,C,Residence,,F
2019,138338406,113251513,Burglary,C,Residence,,N
2019,138338417,113251524,Burglary,C,Residence,,N
2019,138338425,113251532,Burglary,C,Residence,,N
2019,138338430,113251537,Burglary,C,Residence,,N
2019,138338445,113251552,Burglary,C,Residence,,N
2019,138338462,113251569,Burglary,C,Residence,,N
2019,141004923,116129548,Burglary,A,Residence,,N
2019,138338493,113251600,Burglary,C,Residence,,F
2019,138338497,113251604,Burglary,C,Residence,,N
2019,138338555,113251658,Burglary,C,Residence,,N
2019,138338561,113251664,Burglary,C,Residence,,F
2019,145771057,120333076,Burglary,C,Residence,,N
2019,138312928,113227559,Burglary,C,Residence,,N
2019,145777317,120333131,Burglary,C,Residence,,N
2019,138302082,113227943,Burglary,C,Residence,,N
2019,138313780,113222243,Burglary,C,Residence,,N
2019,138310195,113224444,Robbery,C,Residence,,
2019,138316692,113224877,Burglary,C,Residence,,N
2019,138310983,113225064,Burglary,C,Residence,,N
2019,138305911,113225105,Burglary,A,Residence,,F
2019,138322748,113241579,Burglary,A,Residence,,F
2019,138322761,113241592,Burglary,C,Residence,,F
2019,142751386,117651437,Burglary,C,Residence,,N
2019,140992894,116104905,Robbery,C,Residence,,
2019,141001704,116126783,Burglary,C,Residence,,F
2019,141000227,116127294,Burglary,C,Residence,,F
2019,141002470,116127410,Burglary,C,Residence,,N
2019,141005479,116130024,Burglary,C,Residence,,N
2019,141014720,116130084,Burglary,C,Residence,,F
2019,141014823,116142579,Burglary,C,Residence,,N
2019,141005790,116130269,Burglary,C,Residence,,F
2019,141005810,116130286,Burglary,C,Residence,,N
2019,141005841,116130317,Burglary,C,Commercial,,F
2019,141002795,116127687,Burglary,C,Residence,,F
2019,141002970,116127838,Burglary,C,Residence,,F
2019,141011641,116139868,Burglary,C,Residence,,F
2019,141007519,116128460,Burglary,C,Residence,,F
2019,141011931,116128506,Burglary,C,Residence,,F
2019,141011946,116128516,Burglary,C,Residence,,F
2019,141003782,116128526,Burglary,C,Residence,,N
2019,141004120,116128806,Burglary,C,Residence,,F
2019,143968055,118730680,Burglary,C,Residence,,F
2019,143968438,118746561,Burglary,C,Residence,,F
2019,143968547,118742144,Burglary,C,Residence,,N
2019,143973489,118751176,Burglary,C,Residence,,N
2019,143964599,118746672,Burglary,C,Residence,,N
2019,143968841,118751352,Burglary,C,Residence,,N
2019,143964870,118742399,Burglary,C,Residence,,N
2019,142759877,117649206,Burglary,C,Residence,,N
2019,142766868,117660305,Burglary,C,Residence,,N
2019,142766996,117660374,Burglary,C,Residence,,F
2019,142771728,117660530,Burglary,C,Commercial,,N
2019,142767190,117650264,Burglary,C,Residence,,F
2019,142776614,117660924,Burglary,C,Residence,,N
2019,142767543,117660928,Burglary,C,Residence,,N
2019,142752517,117657092,Burglary,C,Residence,,N
2019,142760154,117659595,Burglary,C,Residence,,F
2019,142760827,117649979,Burglary,C,Residence,,N
2019,132469334,107981032,Burglary,C,Residence,,F
2019,132472773,107983687,Burglary,C,Residence,,N
2019,132465834,107983987,Burglary,C,Residence,,N
2019,137746502,112716122,Burglary,C,Residence,,F
2019,137741914,112704758,Burglary,C,Residence,,N
2019,145769164,120325729,Burglary,C,Residence,,N
2019,145771642,120327743,Burglary,C,Commercial,,F
2019,145766003,120327822,Burglary,C,Residence,,N
2019,133692896,109093096,Burglary,C,Residence,,F
2019,133683829,109096655,Burglary,C,Residence,,F
2019,132460034,107975125,Burglary,C,Commercial,,F
2019,132463477,107975611,Burglary,A,Residence,,F
2019,132463792,107981161,Burglary,C,Residence,,N
2019,132451070,107968446,Burglary,C,Residence,,N
2019,137216595,112249205,Burglary,C,Residence,,F
2019,137754884,112719754,Burglary,C,Residence,,N
2019,137754920,112719789,Burglary,C,Residence,,F
2019,145760715,120326989,Burglary,C,Residence,,N
2019,145772642,120328555,Burglary,C,Residence,,N
2019,145772984,120336879,Burglary,C,Residence,,N
2019,145776698,120332673,Burglary,C,Residence,,N
2019,145770918,120329126,Burglary,A,Residence,,N
2019,145781800,120329823,Burglary,C,Residence,,N
2019,145797354,120344432,Burglary,A,Residence,,N
2019,145797357,120344436,Burglary,C,Residence,,N
2019,145766421,120290527,Burglary,C,Residence,,N
2019,145766509,120323952,Burglary,C,Residence,,F
2019,145781781,120329806,Burglary,C,Residence,,F
2019,145778187,120329834,Burglary,C,Commercial,,N
2019,145778238,120329877,Burglary,C,Residence,,F
2019,145783482,120341160,Burglary,C,Residence,,N
2019,145783608,120341268,Burglary,C,Residence,,N
2019,145780228,120341285,Burglary,A,Residence,,F
2019,145783711,120341360,Robbery,C,Residence,,
2019,145780591,120341532,Burglary,C,Residence,,N
2019,138328231,113242015,Burglary,C,Residence,,F
2019,138323417,113242108,Burglary,C,Residence,,F
2019,138328774,113232581,Burglary,C,Residence,,N
2019,138324185,113242769,Burglary,C,Residence,,F
2019,138319424,113242881,Burglary,C,Residence,,F
2019,138324740,113243278,Burglary,C,Commercial,,N
2019,138319774,113243291,Burglary,C,Residence,,N
2019,138338584,113251686,Burglary,C,Residence,,N
2019,138338587,113251688,Burglary,C,Residence,,N
2019,138338616,113251715,Burglary,C,Residence,,F
2019,138338626,113251725,Burglary,C,Residence,,N
2019,142778721,117672372,Burglary,C,Residence,,N
2019,138338657,113251755,Burglary,A,Residence,,F
2019,138338674,113251772,Burglary,C,Residence,,N
2019,138338741,113251837,Burglary,C,Residence,,N
2019,138338766,113251862,Burglary,C,Residence,,F
2019,138315137,113218414,Burglary,C,Residence,,N
2019,141013183,116129299,Burglary,C,Residence,,F
2019,141013601,116133104,Burglary,C,Residence,,F
2019,141004865,116129488,Burglary,C,Residence,,F
2019,141004871,116129496,Burglary,C,Residence,,F
2019,141816492,116796978,Burglary,C,Residence,,N
2019,144618891,119330975,Burglary,C,Residence,,N
2019,141839383,116806114,Robbery,C,Residence,,
2019,141839384,116785656,Burglary,C,Residence,,F
2019,141841561,116806025,Burglary,C,Residence,,N
2019,141846327,116785934,Burglary,C,Residence,,N
2019,141846371,116806360,Burglary,C,Residence,,N
2019,141839672,116806366,Robbery,C,Residence,,
2019,141839685,116806378,Burglary,C,Residence,,N
2019,141841774,116786030,Burglary,C,Residence,,N
2019,143962050,118729463,Burglary,C,Residence,,F
2019,141824593,116797134,Burglary,A,Commercial,,F
2019,141824928,116797395,Burglary,C,Residence,,N
2019,141826060,116802638,Burglary,C,Residence,,N
2019,142776812,117650815,Robbery,C,Residence,,
2019,142772726,117666398,Burglary,C,Residence,,N
2019,142768285,117661831,Burglary,C,Residence,,F
2019,143961960,118740059,Burglary,C,Residence,,F
2019,144612292,119320483,Burglary,C,Residence,,N
2019,143948988,118725912,Burglary,C,Commercial,,N
2019,143957742,118736588,Burglary,C,Residence,,N
2019,143969231,118742590,Burglary,C,Residence,,F
2019,143965378,118747252,Burglary,C,Residence,,N
2019,143969649,118742968,Burglary,A,Residence,,F
2019,143974373,118743068,Burglary,C,Residence,,N
2019,143965734,118747435,Burglary,C,Residence,,N
2019,143966035,118743372,Burglary,C,Residence,,N
2019,143970342,118743375,Burglary,C,Residence,,F
2019,143981735,118744271,Burglary,C,Residence,,F
2019,142781979,117664763,Burglary,C,Residence,,F
2019,137244697,112282882,Burglary,C,Commercial,,F
2019,137225770,112264304,Burglary,C,Residence,,F
2019,137230002,112264314,Burglary,C,Residence,,N
2019,132473518,107970464,Burglary,C,Residence,,N
2019,147811088,122110997,Burglary,C,Residence,,N
2019,147816422,122117551,Burglary,C,Residence,,F
2019,137229080,112263587,Burglary,C,Residence,,F
2019,137229230,112263710,Burglary,C,Residence,,N
2019,137216438,112248953,Burglary,C,Residence,,F
2019,137216449,112252033,Burglary,C,Residence,,N
2019,137216470,112252049,Burglary,C,Residence,,N
2019,145788556,120343763,Burglary,C,Residence,,F
2019,145796972,120344123,Burglary,C,Residence,,F
2019,145760000,120326215,Burglary,C,Residence,,F
2019,145765091,120326750,Burglary,C,Residence,,N
2019,145782820,120330610,Burglary,C,Residence,,N
2019,145782840,120330626,Burglary,C,Residence,,F
2019,145782960,120330728,Burglary,C,Residence,,N
2019,145783112,120330858,Burglary,C,Commercial,,F
2019,145702804,120287433,Burglary,C,Commercial,,N
2019,145758081,120319452,Burglary,C,Residence,,F
2019,145758794,120320154,Burglary,C,Residence,,N
2019,145758888,120289979,Burglary,C,Residence,,N
2019,145787741,120343008,Burglary,C,Residence,,F
2019,145788032,120347807,Robbery,C,Residence,,
2019,145788105,120343315,Burglary,C,Residence,,F
2019,145796216,120343451,Burglary,C,Residence,,N
2019,145796239,120343466,Burglary,C,Residence,,F
2019,145788272,120348014,Burglary,C,Residence,,F
2019,145780791,120335938,Burglary,C,Residence,,F
2019,146757715,121203206,Burglary,C,Residence,,F
2019,138310263,113224503,Burglary,C,Residence,,N
2019,138310473,113224644,Burglary,C,Commercial,,F
2019,138316515,113224700,Burglary,C,Residence,,N
2019,143950752,118734115,Burglary,C,Government,,N
2019,138322906,113241707,Burglary,C,Residence,,F
2019,138318524,113241729,Burglary,C,Residence,,F
2019,138323316,113242036,Burglary,C,Residence,,N
2019,138323362,113242064,Burglary,C,Residence,,F
2019,138324246,113242822,Burglary,A,Commercial,,F
2019,138324326,113242905,Burglary,C,Commercial,,F
2019,138324684,113243222,Burglary,C,Residence,,F
2019,138320601,113233952,Burglary,C,Residence,,F
2019,138326124,113239425,Burglary,C,Residence,,N
2019,138331375,113234272,Burglary,C,Residence,,N
2019,138331451,113244697,Burglary,C,Residence,,N
2019,138338849,113251945,Burglary,C,Residence,,F
2019,138338858,113251953,Burglary,C,Residence,,F
2019,143967159,118729906,Burglary,C,Residence,,F
2019,141836417,116798591,Burglary,C,Residence,,N
2019,141840177,116806800,Burglary,C,Residence,,F
2019,141840184,116806803,Burglary,C,Government,,F
2019,140990442,116105627,Burglary,C,Residence,,F
2019,140990814,116121040,Burglary,C,Residence,,F
2019,141001524,116125883,Burglary,A,Residence,,F
2019,141000180,116131963,Burglary,C,Residence,,N
2019,141003244,116128094,Burglary,C,Residence,,N
2019,141003286,116132237,Burglary,C,Commercial,,F
2019,141007251,116128281,Burglary,C,Commercial,,N
2019,141011509,116139757,Burglary,C,Residence,,F
2019,141007305,116128304,Burglary,C,Residence,,F
2019,141007340,116128333,Burglary,C,Residence,,N
2019,141003913,116128647,Burglary,C,Residence,,N
2019,141012132,116128696,Burglary,C,Residence,,N
2019,141004049,116128759,Burglary,C,Residence,,N
2019,141013560,116141507,Burglary,C,Residence,,N
2019,141006051,116130504,Burglary,C,Residence,,N
2019,141006117,116143155,Burglary,C,Residence,,N
2019,142782457,117665154,Burglary,C,Residence,,N
2019,142782561,117670578,Burglary,C,Residence,,N
2019,142787459,117670767,Burglary,C,Residence,,N
2019,142757659,117657165,Burglary,C,Residence,,F
2019,142758057,117647640,Burglary,C,Residence,,N
2019,142753151,117657574,Burglary,C,Residence,,F
2019,142753191,117657598,Burglary,C,Residence,,N
2019,142763162,117657703,Burglary,C,Residence,,N
2019,142758346,117647877,Burglary,C,Residence,,N
2019,142764208,117658677,Burglary,C,Residence,,N
2019,142754585,117648751,Burglary,A,Residence,,F
2019,142768423,117661943,Burglary,C,Residence,,N
2019,142772942,117666590,Burglary,C,Residence,,N
2019,142778213,117667341,Burglary,C,Residence,,N
2019,142778308,117667401,Burglary,C,Residence,,N
2019,142769171,117667502,Burglary,C,Residence,,F
2019,142769202,117672162,Burglary,C,Residence,,N
2019,142774167,117667647,Burglary,C,Residence,,N
2019,142778609,117667658,Burglary,C,Residence,,F
2019,142758781,117648217,Burglary,C,Residence,,N
2019,137223300,112262001,Robbery,C,Residence,,
2019,137227282,112259375,Burglary,C,Residence,,N
2019,137227563,112259597,Burglary,C,Government,,N
2019,132451656,107954070,Burglary,C,Residence,,F
2019,142765763,117659623,Burglary,C,Residence,,N
2019,132454339,107964837,Burglary,C,Residence,,F
2019,139344472,114123802,Burglary,C,Residence,,N
2019,139336025,114120295,Burglary,C,Residence,,F
2019,139345163,114124421,Burglary,C,Residence,,F
2019,147815528,122110479,Burglary,C,Residence,,N
2019,139351247,114124566,Burglary,C,Residence,,N
2019,139347176,114124610,Burglary,C,Residence,,F
2019,139351332,114124646,Burglary,C,Residence,,N
2019,139345338,114124656,Burglary,C,Residence,,F
2019,139351365,114120764,Burglary,C,Residence,,N
2019,145765669,120325331,Burglary,C,Residence,,N
2019,145780511,120341463,Burglary,C,Residence,,N
2019,145775623,120341494,Robbery,C,Residence,,
2019,145780584,120335758,Burglary,C,Residence,,F
2019,145780595,120341539,Burglary,C,Residence,,F
2019,145783969,120341576,Burglary,C,Residence,,N
2019,145783994,120341596,Burglary,C,Residence,,N
2019,145797049,120348715,Burglary,C,Residence,,N
2019,145797601,120344631,Burglary,C,Residence,,F
2019,145797681,120344697,Burglary,C,Residence,,F
2019,145792163,120344750,Burglary,C,Residence,,F
2019,145797780,120344781,Burglary,C,Residence,,N
2019,145797950,120344929,Burglary,C,Residence,,N
2019,146747470,121196563,Burglary,C,Residence,,N
2019,146761499,121202986,Burglary,C,Residence,,F
2019,146761347,121196757,Burglary,C,Residence,,F
2019,146758621,121197600,Burglary,C,Residence,,N
2019,143975838,118744511,Burglary,C,Residence,,N
2019,143977607,118748810,Burglary,C,Residence,,F
2019,138338931,113252022,Burglary,A,Residence,,F
2019,138338938,113252029,Burglary,C,Residence,,F
2019,141008391,116129732,Burglary,C,Residence,,F
2019,138339019,113252106,Burglary,C,Residence,,F
2019,138329303,113237843,Burglary,C,Residence,,N
2019,138319693,113243229,Burglary,C,Residence,,N
2019,138324741,113243284,Burglary,C,Residence,,N
2019,138320401,113238758,Burglary,C,Commercial,,N
2019,138320408,113233788,Burglary,C,Residence,,N
2019,138330567,113243835,Burglary,C,Residence,,F
2019,138320932,113244550,Burglary,C,Commercial,,N
2019,138331710,113239904,Burglary,C,Residence,,N
2019,138336709,113244985,Burglary,C,Residence,,F
2019,138306677,113221474,Robbery,C,Residence,,
2019,141016254,116130690,Burglary,A,Residence,,F
2019,141016255,116130691,Burglary,C,Residence,,F
2019,141016291,116130728,Burglary,C,Residence,,F
2019,141015856,116130776,Burglary,C,Residence,,N
2019,141015909,116130812,Burglary,C,Residence,,N
2019,141015985,116143561,Burglary,C,Residence,,N
2019,140995903,116125016,Burglary,C,Residence,,F
2019,143962338,118729592,Burglary,C,Residence,,F
2019,141841963,116811347,Burglary,C,Residence,,N
2019,141846622,116806611,Burglary,C,Residence,,F
2019,143971575,118729655,Burglary,C,Residence,,N
2019,143962514,118729657,Burglary,C,Residence,,F
2019,141842524,116816614,Robbery,C,Residence,,
2019,141847179,116806945,Burglary,C,Residence,,N
2019,141840392,116806967,Burglary,C,Residence,,N
2019,141842781,116807053,Burglary,C,Commercial,,N
2019,143971880,118735345,Burglary,C,Residence,,F
2019,141842854,116807088,Burglary,C,Residence,,N
2019,141816851,116797380,Burglary,C,Residence,,F
2019,141825198,116782446,Burglary,C,Residence,,N
2019,143962031,118729451,Burglary,C,Residence,,F
2019,141816978,116801811,Burglary,A,Residence,,N
2019,143971361,118729465,Burglary,C,Residence,,F
2019,143966713,118729518,Burglary,C,Residence,,N
2019,143971445,118735013,Burglary,C,Residence,,F
2019,141832508,116802544,Burglary,C,Residence,,N
2019,141836426,116798596,Burglary,C,Residence,,N
2019,142769501,117662819,Burglary,C,Residence,,N
2019,142774507,117667924,Burglary,C,Residence,,N
2019,142779030,117672652,Burglary,C,Residence,,N
2019,142769835,117672775,Burglary,C,Commercial,,F
2019,142769963,117668205,Burglary,C,Commercial,,F
2019,142769993,117673000,Burglary,C,Residence,,N
2019,143950705,118738729,Burglary,C,Residence,,N
2019,143955741,118734417,Burglary,C,Residence,,F
2019,143962200,118735005,Robbery,C,Residence,,
2019,143966827,118740352,Burglary,C,Residence,,N
2019,143962540,118740522,Burglary,C,Residence,,F
2019,143967168,118729912,Burglary,C,Commercial,,F
2019,143978286,118745247,Burglary,C,Residence,,N
2019,143983084,118745522,Burglary,C,Residence,,F
2019,143987402,118749911,Burglary,C,Residence,,F
2019,143978982,118745837,Burglary,C,Residence,,N
2019,143979016,118745873,Burglary,C,Residence,,N
2019,143983776,118745975,Burglary,C,Residence,,N
2019,143983922,118756108,Burglary,C,Residence,,N
2019,143984078,118755975,Burglary,C,Residence,,N
2019,143984142,118756224,Burglary,C,Residence,,F
2019,143984156,118756235,Burglary,C,Residence,,N
2019,143979462,118756277,Burglary,C,Residence,,N
2019,142751377,117651424,Burglary,C,Commercial,,N
2019,143956708,118725756,Burglary,C,Residence,,N
2019,143948931,118725764,Burglary,C,Residence,,F
2019,137747626,112718136,Burglary,C,Residence,,F
